collection_timestamp_utc,pollution_timestamp_utc,aqi_us,main_pollutant_us,temperature_celsius,humidity_percent,wind_speed_m_s,wind_direction_degrees,weather_icon_code,pm2_5,hour,day_of_week,month,is_weekend,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_24h,pm2_5_lag_1h,pm2_5_lag_24h,temp_lag_1h,temp_lag_3h,aqi_rolling_mean_3h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm2_5_rolling_mean_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,temp_rolling_mean_6h,temp_rolling_std_6h,humidity_rolling_mean_6h,wind_rolling_mean_6h,aqi_1h_ahead,aqi_2h_ahead,aqi_3h_ahead,aqi_4h_ahead,aqi_5h_ahead
2025-01-02 04:57:00,2025-01-02 04:00:00+00:00,112,p2,17,69,1.87,186,03n,25,4,3,1,0,184,102,156,76,16,102,22.0,21.0,96.33,90.67,13.794,21.67,20.33,2.944,19.0,2.757,83.5,1.83,7,82,61,124,120
2025-01-02 06:00:00,2025-01-02 05:00:00+00:00,74,p2,23,100,0.3,239,03n,17,5,3,1,0,178,152,97,60,192,66,17.0,21.0,93.0,90.5,14.025,21.0,20.33,2.944,20.33,2.338,83.83,1.63,51,24,72,22,113
2025-01-02 06:11:00,2025-01-02 06:00:00+00:00,96,p2,25,63,2.52,141,01d,22,6,3,1,0,106,193,98,107,90,62,23.0,22.0,94.0,89.83,13.571,21.33,20.33,2.944,21.5,2.665,77.67,1.63,26,97,56,159,3
2025-01-02 07:59:00,2025-01-02 07:00:00+00:00,112,p2,24,59,1.16,196,10d,25,7,3,1,0,124,157,74,68,147,32,25.0,17.0,94.0,95.17,15.132,21.33,21.5,3.209,22.0,2.828,71.0,1.41,116,2,82,187,40
2025-01-02 08:10:00,2025-01-02 08:00:00+00:00,117,p2,28,69,3.54,195,02d,26,8,3,1,0,61,153,21,77,70,200,24.0,23.0,108.33,100.67,16.219,24.33,22.67,3.386,23.17,3.656,69.67,1.93,12,190,22,108,33
2025-01-02 10:25:00,2025-01-02 10:00:00+00:00,94,p2,26,58,1.02,143,02d,21,10,3,1,0,189,143,165,85,85,14,28.0,25.0,107.67,100.83,16.13,24.0,22.67,3.386,23.83,3.764,69.67,1.74,22,36,1,49,21
2025-01-02 12:40:00,2025-01-02 12:00:00+00:00,85,p2,24,88,3.6,217,01d,19,12,3,1,0,181,77,197,178,41,190,26.0,24.0,98.67,96.33,16.158,22.0,21.67,3.445,25.0,1.789,72.83,2.02,80,189,99,168,137
2025-01-02 13:14:00,2025-01-02 13:00:00+00:00,89,p2,27,70,2.88,185,02d,20,13,3,1,0,7,120,12,34,172,83,24.0,28.0,89.33,98.83,12.828,20.0,22.17,2.787,25.67,1.633,67.83,2.45,15,104,193,135,20
2025-01-02 14:16:00,2025-01-02 14:00:00+00:00,111,p2,22,93,2.88,241,01d,25,14,3,1,0,55,183,190,123,21,199,27.0,26.0,95.0,101.33,13.604,21.33,22.67,3.011,25.17,2.229,72.83,2.51,8,67,80,126,189
2025-01-02 15:38:00,2025-01-02 15:00:00+00:00,158,p2,21,87,3.86,134,02d,35,15,3,1,0,14,186,154,73,59,183,22.0,24.0,119.33,109.0,27.092,26.67,24.33,5.922,24.67,2.805,77.5,2.96,139,124,50,80,155
2025-01-02 16:24:00,2025-01-02 16:00:00+00:00,58,p2,25,46,2.88,209,01d,13,16,3,1,0,149,103,74,185,67,93,21.0,27.0,109.0,99.17,33.546,24.33,22.17,7.387,24.17,2.317,73.67,2.85,158,21,183,141,167
2025-01-02 17:32:00,2025-01-02 17:00:00+00:00,84,p2,24,85,2.13,253,03d,19,17,3,1,0,137,195,187,192,66,184,25.0,22.0,100.0,97.5,34.098,22.33,21.83,7.494,23.83,2.137,78.17,3.04,185,28,143,18,160
2025-01-02 18:51:00,2025-01-02 18:00:00+00:00,70,p2,24,71,5.73,218,04d,16,18,3,1,0,63,149,148,72,191,68,24.0,21.0,70.67,95.0,35.71,16.0,21.33,7.815,23.83,2.137,75.33,3.39,19,65,174,196,89
2025-01-02 19:32:00,2025-01-02 19:00:00+00:00,83,p2,18,55,2.43,220,01n,19,19,3,1,0,190,194,106,58,27,116,24.0,25.0,79.0,94.0,35.994,18.0,21.17,7.859,22.33,2.582,72.83,3.32,58,55,134,89,199
2025-01-02 20:36:00,2025-01-02 20:00:00+00:00,147,p2,18,79,2.72,133,02n,32,20,3,1,0,188,44,69,117,157,69,18.0,24.0,100.0,100.0,41.909,22.33,22.33,8.981,21.67,3.141,70.5,3.29,147,160,95,10,158
2025-01-02 21:39:00,2025-01-02 21:00:00+00:00,87,p2,22,46,4.11,229,03n,20,21,3,1,0,37,143,144,47,162,2,18.0,24.0,105.67,88.17,30.812,23.67,19.83,6.494,21.83,3.125,63.67,3.33,58,149,81,110,16
2025-01-02 22:42:00,2025-01-02 22:00:00+00:00,83,p2,17,75,4.07,235,10n,19,22,3,1,0,16,176,163,38,160,135,22.0,18.0,105.67,92.33,27.42,23.67,20.83,5.636,20.5,3.209,68.5,3.53,44,71,119,180,168
2025-01-03 01:23:00,2025-01-03 01:00:00+00:00,99,p2,18,74,4.31,190,10n,22,1,4,1,0,183,59,176,136,191,121,17.0,18.0,89.67,94.83,27.191,20.33,21.33,5.574,19.5,2.811,66.67,3.9,32,19,130,45,154
2025-01-03 02:59:00,2025-01-03 02:00:00+00:00,89,p2,18,98,3.38,260,10n,20,2,4,1,0,25,189,181,42,91,26,18.0,22.0,90.33,98.0,24.714,20.33,22.0,5.02,18.5,1.761,71.17,3.5,16,170,145,109,8
2025-01-03 03:14:00,2025-01-03 03:00:00+00:00,86,p2,15,96,2.43,186,04n,19,3,4,1,0,176,123,67,165,69,136,18.0,17.0,91.33,98.5,24.378,20.33,22.0,5.02,18.0,2.28,78.0,3.5,18,131,182,114,154
2025-01-03 06:49:00,2025-01-03 06:00:00+00:00,70,p2,24,87,1.93,171,03d,16,6,4,1,0,91,118,74,174,112,64,15.0,18.0,81.67,85.67,9.416,18.33,19.33,1.966,19.0,3.347,79.33,3.37,164,84,54,3,48
2025-01-03 07:53:00,2025-01-03 07:00:00+00:00,117,p2,21,82,1.99,181,10d,26,7,4,1,0,115,109,21,75,191,75,24.0,18.0,91.0,90.67,15.958,20.33,20.33,3.386,18.83,3.189,85.33,3.02,167,43,43,52,20
2025-01-03 08:53:00,2025-01-03 08:00:00+00:00,61,p2,27,43,3.77,170,04d,14,8,4,1,0,69,30,120,2,132,51,21.0,15.0,82.67,87.0,20.07,18.67,19.5,4.278,20.5,4.416,80.0,2.97,34,24,46,83,105
2025-01-03 09:47:00,2025-01-03 09:00:00+00:00,123,p2,24,84,2.88,271,10d,27,9,4,1,0,115,14,124,180,120,3,27.0,24.0,100.33,91.0,24.779,22.33,20.33,5.241,21.5,4.416,81.67,2.73,134,137,40,148,18
2025-01-03 10:45:00,2025-01-03 10:00:00+00:00,91,p2,17,87,1.16,203,04d,20,10,4,1,0,55,32,117,29,186,134,24.0,21.0,91.67,91.33,24.76,20.33,20.33,5.241,21.33,4.59,79.83,2.36,151,170,9,118,27
2025-01-03 11:39:00,2025-01-03 11:00:00+00:00,85,p2,25,73,3.91,218,03d,19,11,4,1,0,145,22,23,15,179,145,17.0,27.0,99.67,91.17,24.807,22.0,20.33,5.241,23.0,3.521,76.0,2.61,118,20,36,191,8
2025-01-03 13:36:00,2025-01-03 13:00:00+00:00,92,p2,22,35,2.24,215,01d,21,13,4,1,0,150,71,150,141,14,152,25.0,24.0,89.33,94.83,22.578,20.0,21.17,4.792,22.67,3.502,67.33,2.66,161,13,158,21,44
2025-01-03 14:21:00,2025-01-03 14:00:00+00:00,99,p2,21,81,2.63,156,04d,22,14,4,1,0,73,174,83,70,172,82,22.0,17.0,92.0,91.83,20.104,20.67,20.5,4.231,22.67,3.502,67.17,2.76,89,118,118,36,41
2025-01-03 16:14:00,2025-01-03 16:00:00+00:00,94,p2,22,63,1.84,170,02d,21,16,4,1,0,53,194,99,178,68,188,21.0,25.0,95.0,97.33,13.367,21.33,21.67,2.805,21.83,2.787,70.5,2.44,13,163,112,59,151
2025-01-03 17:15:00,2025-01-03 17:00:00+00:00,97,p2,26,75,3.04,204,02d,22,17,4,1,0,92,136,125,92,54,11,22.0,22.0,96.67,93.0,4.94,21.67,20.83,1.169,22.17,3.189,69.0,2.47,37,108,136,171,82
2025-01-03 18:29:00,2025-01-03 18:00:00+00:00,90,p2,19,49,5.99,212,02d,20,18,4,1,0,174,130,184,105,171,104,26.0,21.0,93.67,92.83,5.037,21.0,20.83,1.169,22.5,2.588,62.67,3.28,97,32,24,27,121
2025-01-03 19:45:00,2025-01-03 19:00:00+00:00,102,p2,19,75,1.72,160,01n,23,19,4,1,0,69,134,114,54,131,141,19.0,22.0,96.33,95.67,4.502,21.67,21.5,1.049,21.5,2.588,63.0,2.91,96,0,83,162,94
2025-01-03 20:14:00,2025-01-03 20:00:00+00:00,85,p2,15,65,2.61,108,04n,19,20,4,1,0,123,151,160,26,166,49,19.0,26.0,92.33,94.5,6.221,20.67,21.17,1.472,20.33,3.67,68.0,2.97,154,136,118,10,90
2025-01-03 21:20:00,2025-01-03 21:00:00+00:00,162,p2,19,79,3.0,115,10n,36,21,4,1,0,89,42,152,32,121,186,15.0,19.0,116.33,105.0,28.524,26.0,23.5,6.285,20.0,3.688,67.67,3.03,112,43,29,92,111
2025-01-03 22:58:00,2025-01-03 22:00:00+00:00,48,p2,17,98,2.72,168,04n,11,22,4,1,0,129,179,164,114,147,35,19.0,19.0,98.33,97.33,36.995,22.0,21.83,8.134,19.17,3.71,73.5,3.18,2,100,184,132,93
2025-01-03 23:14:00,2025-01-03 23:00:00+00:00,101,p2,19,89,2.1,115,10n,23,23,4,1,0,100,141,185,17,18,128,17.0,15.0,103.67,98.0,37.024,23.33,22.0,8.149,18.0,1.673,75.83,3.02,110,105,113,64,117
2025-01-04 00:13:00,2025-01-04 00:00:00+00:00,72,p2,21,78,2.38,244,02n,16,0,5,1,1,111,171,83,97,89,43,19.0,19.0,73.67,95.0,38.502,16.67,21.33,8.501,18.33,2.066,80.67,2.42,152,22,197,156,67
2025-01-04 01:17:00,2025-01-04 01:00:00+00:00,128,p2,15,83,3.2,197,02n,28,1,5,1,1,30,4,38,97,120,92,21.0,17.0,100.33,99.33,40.84,22.33,22.17,8.931,17.67,2.422,82.0,2.67,95,37,25,140,104
2025-01-04 02:49:00,2025-01-04 02:00:00+00:00,72,p2,19,92,1.39,174,03n,16,2,5,1,1,18,177,130,158,104,159,15.0,19.0,90.67,97.17,42.078,20.0,21.67,9.223,18.33,2.066,86.5,2.47,20,182,42,112,23
2025-01-04 03:24:00,2025-01-04 03:00:00+00:00,121,p2,15,84,2.35,199,03n,27,3,5,1,1,127,112,81,190,99,165,19.0,21.0,107.0,90.33,31.424,23.67,20.17,6.853,17.67,2.422,87.33,2.36,125,15,0,80,76
2025-01-04 04:17:00,2025-01-04 04:00:00+00:00,92,p2,19,100,1.58,191,03n,21,4,5,1,1,47,90,119,20,175,7,15.0,15.0,95.0,97.67,23.771,21.33,21.83,5.193,18.0,2.449,87.67,2.17,142,57,25,159,94
2025-01-04 06:25:00,2025-01-04 06:00:00+00:00,107,p2,22,89,1.95,193,01d,24,6,5,1,1,115,102,8,11,3,81,19.0,19.0,106.67,98.67,24.064,24.0,22.0,5.254,18.5,2.95,87.67,2.14,48,153,150,157,70
2025-01-04 07:41:00,2025-01-04 07:00:00+00:00,69,p2,22,67,1.61,260,03d,16,7,5,1,1,199,30,53,67,99,166,22.0,15.0,89.33,98.17,24.75,20.33,22.0,5.254,18.67,3.141,85.83,2.01,39,188,72,16,103
2025-01-04 08:42:00,2025-01-04 08:00:00+00:00,60,p2,29,64,2.26,202,10d,14,8,5,1,1,76,29,38,143,116,108,22.0,19.0,78.67,86.83,23.912,18.0,19.67,5.164,21.0,4.69,82.67,1.86,187,37,59,84,140
2025-01-04 09:20:00,2025-01-04 09:00:00+00:00,106,p2,21,69,1.62,197,01d,24,9,5,1,1,138,138,121,191,125,39,29.0,22.0,78.33,92.5,23.721,18.0,21.0,5.06,21.33,4.59,78.83,1.9,189,100,168,110,128
2025-01-04 10:30:00,2025-01-04 10:00:00+00:00,93,p2,21,64,2.95,197,10d,21,10,5,1,1,31,54,65,47,114,139,21.0,22.0,86.33,87.83,19.343,19.67,20.0,4.147,22.33,3.445,75.5,2.0,92,43,189,146,166
2025-01-04 12:13:00,2025-01-04 12:00:00+00:00,69,p2,24,59,2.59,244,02d,16,12,5,1,1,93,180,60,140,106,49,21.0,29.0,89.33,84.0,20.591,20.33,19.17,4.401,23.17,3.061,68.67,2.16,48,191,190,87,21
2025-01-04 13:30:00,2025-01-04 13:00:00+00:00,95,p2,19,86,1.97,188,04d,21,13,5,1,1,200,29,157,193,155,38,24.0,21.0,85.67,82.0,18.374,19.33,18.67,3.882,22.67,3.502,68.17,2.17,50,151,85,19,16
2025-01-04 15:28:00,2025-01-04 15:00:00+00:00,72,p2,28,67,2.19,154,04d,16,15,5,1,1,9,117,135,68,32,3,19.0,21.0,78.67,82.5,17.986,17.67,18.67,3.882,23.67,4.082,68.17,2.26,85,16,72,18,168
2025-01-04 17:18:00,2025-01-04 17:00:00+00:00,89,p2,18,66,2.72,199,03d,20,17,5,1,1,48,140,169,157,83,69,28.0,24.0,85.33,87.33,14.236,19.0,19.67,3.141,21.83,3.656,68.5,2.34,51,17,10,56,40
2025-01-04 18:13:00,2025-01-04 18:00:00+00:00,84,p2,20,72,2.25,131,02d,19,18,5,1,1,19,41,41,200,34,87,18.0,19.0,81.67,83.67,10.912,18.33,18.83,2.317,21.67,3.724,69.0,2.44,85,10,170,20,56
2025-01-04 19:47:00,2025-01-04 19:00:00+00:00,72,p2,20,36,2.57,280,10n,16,19,5,1,1,197,156,179,157,27,101,20.0,28.0,81.67,80.17,10.685,18.33,18.0,2.28,21.5,3.782,64.33,2.38,133,167,116,174,57
2025-01-04 20:13:00,2025-01-04 20:00:00+00:00,102,p2,21,53,3.58,199,10n,23,20,5,1,1,151,71,0,175,75,133,20.0,18.0,86.0,85.67,12.176,19.33,19.17,2.787,21.0,3.578,63.33,2.55,66,69,176,85,20
2025-01-04 21:40:00,2025-01-04 21:00:00+00:00,72,p2,23,60,0.9,228,10n,16,21,5,1,1,140,123,149,0,10,88,21.0,20.0,82.0,81.83,12.271,18.33,18.33,2.875,21.67,3.502,59.0,2.37,17,179,138,145,157
2025-01-04 22:23:00,2025-01-04 22:00:00+00:00,84,p2,15,59,1.04,210,01n,19,22,5,1,1,79,55,90,132,80,179,23.0,20.0,86.0,83.83,11.286,19.33,18.83,2.639,19.5,2.739,57.67,2.18,111,110,178,120,117
2025-01-04 23:37:00,2025-01-04 23:00:00+00:00,70,p2,15,56,1.51,202,02n,16,23,5,1,1,136,61,35,155,142,124,15.0,21.0,75.33,80.67,12.176,17.0,18.17,2.787,19.0,3.286,56.0,1.98,193,160,64,14,142
2025-01-05 00:11:00,2025-01-05 00:00:00+00:00,77,p2,21,86,2.51,169,01n,18,0,6,1,1,164,188,130,74,110,27,15.0,23.0,77.0,79.5,12.128,17.67,18.0,2.757,19.17,3.371,58.33,2.02,9,113,12,122,110
2025-01-05 01:12:00,2025-01-05 01:00:00+00:00,62,p2,21,100,2.18,182,01n,14,1,6,1,1,82,137,109,134,93,65,21.0,15.0,69.67,77.83,13.92,16.0,17.67,3.141,19.33,3.445,69.0,1.95,11,104,111,68,108
2025-01-05 02:26:00,2025-01-05 02:00:00+00:00,116,p2,20,95,1.7,92,01n,26,2,6,1,1,168,129,84,23,24,77,21.0,15.0,85.0,80.17,19.02,19.33,18.17,4.215,19.17,3.371,76.0,1.64,143,155,4,141,178
2025-01-05 03:22:00,2025-01-05 03:00:00+00:00,90,p2,15,83,0.3,230,02n,20,3,6,1,1,41,93,64,24,167,184,20.0,21.0,89.33,83.17,18.894,20.0,18.83,4.119,17.83,3.125,79.83,1.54,70,91,91,181,38
2025-01-05 04:20:00,2025-01-05 04:00:00+00:00,85,p2,17,91,2.9,125,04n,19,4,6,1,1,78,197,200,92,163,130,15.0,21.0,97.0,83.33,18.907,21.67,18.83,4.119,18.17,2.858,85.17,1.85,19,48,106,141,104
2025-01-05 06:15:00,2025-01-05 06:00:00+00:00,83,p2,19,89,2.21,222,02d,19,6,6,1,1,122,44,24,4,56,94,17.0,20.0,86.0,85.5,17.785,19.33,19.33,3.882,18.83,2.401,90.67,1.97,160,26,18,28,124
2025-01-05 07:29:00,2025-01-05 07:00:00+00:00,97,p2,25,80,1.39,162,03d,22,7,6,1,1,5,119,82,66,71,5,19.0,15.0,88.33,88.83,17.747,20.0,20.0,3.95,19.5,3.45,89.67,1.78,191,183,102,86,5
2025-01-05 08:48:00,2025-01-05 08:00:00+00:00,100,p2,25,69,3.26,137,04d,22,8,6,1,1,186,60,123,123,26,25,25.0,17.0,93.33,95.17,12.156,21.0,21.33,2.658,20.17,4.119,84.5,1.96,151,122,19,75,33
2025-01-05 09:18:00,2025-01-05 09:00:00+00:00,116,p2,23,87,3.68,267,01d,26,9,6,1,1,187,44,122,53,98,184,25.0,19.0,104.33,95.17,12.156,23.33,21.33,2.658,20.67,4.274,83.17,2.29,59,75,57,37,103
2025-01-05 10:37:00,2025-01-05 10:00:00+00:00,114,p2,24,92,2.23,225,04d,25,10,6,1,1,164,29,34,92,19,124,23.0,25.0,110.0,99.17,13.934,24.33,22.17,2.927,22.17,3.371,84.67,2.61,46,136,99,154,183
2025-01-05 11:51:00,2025-01-05 11:00:00+00:00,92,p2,23,85,3.23,205,04d,21,11,6,1,1,92,129,105,40,75,75,24.0,25.0,107.33,100.33,12.754,24.0,22.5,2.588,23.17,2.229,83.67,2.67,86,194,116,136,10
2025-01-05 12:18:00,2025-01-05 12:00:00+00:00,79,p2,21,59,4.32,169,03d,18,12,6,1,1,196,175,107,186,9,178,23.0,23.0,95.0,99.67,13.895,21.33,22.33,2.875,23.5,1.517,78.67,3.02,94,4,193,194,110
2025-01-05 13:40:00,2025-01-05 13:00:00+00:00,126,p2,24,58,2.13,138,03d,28,13,6,1,1,188,158,9,69,48,18,21.0,24.0,99.0,104.5,17.387,22.33,23.33,3.67,23.33,1.366,75.0,3.14,67,59,11,131,142
2025-01-05 14:32:00,2025-01-05 14:00:00+00:00,131,p2,23,57,3.81,226,02d,29,14,6,1,1,177,4,43,25,140,126,24.0,23.0,112.0,109.67,20.166,25.0,24.5,4.231,23.0,1.095,73.0,3.23,33,72,18,137,192
2025-01-05 15:49:00,2025-01-05 15:00:00+00:00,102,p2,23,64,3.07,183,04d,23,15,6,1,1,200,176,14,53,77,171,23.0,21.0,119.67,107.33,20.096,26.67,24.0,4.195,23.0,1.095,69.17,3.13,121,108,36,46,129
2025-01-05 16:50:00,2025-01-05 16:00:00+00:00,92,p2,24,91,2.73,233,01d,21,16,6,1,1,24,164,175,1,187,198,23.0,24.0,108.33,103.67,20.637,24.33,23.33,4.32,23.0,1.095,69.0,3.22,60,75,169,174,61
2025-01-05 18:38:00,2025-01-05 18:00:00+00:00,97,p2,23,52,4.39,224,04d,22,18,6,1,1,42,89,95,134,65,168,24.0,23.0,97.0,104.5,20.167,22.0,23.5,4.231,23.0,1.095,63.5,3.41,31,90,72,85,136
2025-01-05 20:16:00,2025-01-05 20:00:00+00:00,97,p2,22,100,2.47,174,02n,22,20,6,1,1,166,41,132,171,85,80,23.0,23.0,95.33,107.5,16.646,21.67,24.17,3.43,23.17,0.753,70.33,3.1,176,154,121,182,103
2025-01-05 21:59:00,2025-01-05 21:00:00+00:00,100,p2,22,61,2.74,215,10n,22,21,6,1,1,108,48,197,64,90,158,22.0,24.0,98.0,103.17,14.049,22.0,23.17,2.927,22.83,0.753,70.83,3.2,0,170,157,194,181
2025-01-05 22:29:00,2025-01-05 22:00:00+00:00,131,p2,17,79,2.91,122,02n,29,22,6,1,1,57,137,120,108,60,199,22.0,23.0,109.33,103.17,14.049,24.33,23.17,2.927,21.83,2.483,74.5,3.05,145,25,93,140,127
2025-01-05 23:55:00,2025-01-05 23:00:00+00:00,104,p2,20,85,0.9,190,10n,23,23,6,1,1,106,77,190,113,125,13,17.0,22.0,111.67,103.5,14.039,24.67,23.17,2.927,21.33,2.503,78.0,2.69,88,83,124,14,73
2025-01-06 01:00:00,2025-01-06 00:00:00+00:00,39,p2,16,78,3.57,211,02n,9,0,0,1,0,107,142,60,48,43,51,20.0,22.0,91.33,94.67,30.151,20.33,21.17,6.555,20.0,2.898,75.83,2.83,186,176,184,4,42
2025-01-06 01:45:00,2025-01-06 01:00:00+00:00,99,p2,18,99,1.54,227,04n,22,1,0,1,0,54,161,126,147,31,156,16.0,17.0,80.67,95.0,30.193,18.0,21.17,6.555,19.17,2.563,83.67,2.36,176,54,67,21,9
2025-01-06 02:24:00,2025-01-06 02:00:00+00:00,85,p2,18,70,2.28,208,02n,19,2,0,1,0,115,193,157,123,188,197,18.0,20.0,74.33,93.0,30.43,16.67,20.67,6.593,18.5,2.168,78.67,2.32,88,65,161,154,46
2025-01-06 04:46:00,2025-01-06 04:00:00+00:00,58,p2,19,100,0.3,183,03n,13,4,0,1,0,32,134,88,100,81,38,18.0,16.0,80.67,86.0,33.202,18.0,19.17,7.223,18.0,1.414,85.17,1.92,113,88,199,199,75
2025-01-06 05:36:00,2025-01-06 05:00:00+00:00,91,p2,21,100,3.18,172,10n,20,5,0,1,0,8,96,70,160,116,101,19.0,18.0,78.0,79.33,25.477,17.33,17.67,5.502,18.67,1.751,88.67,1.96,111,193,121,133,178
2025-01-06 06:47:00,2025-01-06 06:00:00+00:00,103,p2,24,96,2.68,150,04d,23,6,0,1,0,170,153,188,52,152,136,21.0,18.0,84.0,79.17,25.286,18.67,17.67,5.502,19.33,2.805,90.5,2.26,43,145,173,28,156
2025-01-06 07:11:00,2025-01-06 07:00:00+00:00,86,p2,24,93,1.06,196,10d,19,7,0,1,0,0,82,24,130,101,153,24.0,19.0,93.33,87.0,15.887,20.67,19.33,3.502,20.67,2.805,93.0,1.84,45,98,179,28,1
2025-01-06 08:49:00,2025-01-06 08:00:00+00:00,75,p2,24,82,3.69,195,04d,17,8,0,1,0,126,174,49,52,108,29,24.0,21.0,88.0,83.0,15.271,19.67,18.5,3.332,21.67,2.733,90.17,2.2,61,50,33,198,8
2025-01-06 09:56:00,2025-01-06 09:00:00+00:00,101,p2,28,41,2.06,224,01d,23,9,0,1,0,104,5,106,104,6,164,24.0,24.0,87.33,85.67,16.99,19.67,19.17,3.817,23.33,3.077,85.33,2.16,152,142,117,194,99
2025-01-06 10:57:00,2025-01-06 10:00:00+00:00,98,p2,23,57,0.3,212,01d,22,10,0,1,0,57,154,15,146,171,126,28.0,24.0,91.33,92.33,10.614,20.67,20.67,2.422,24.0,2.28,78.17,2.16,185,154,103,63,168
2025-01-06 11:39:00,2025-01-06 11:00:00+00:00,84,p2,24,63,2.7,228,01d,19,11,0,1,0,118,139,88,168,87,14,23.0,24.0,94.33,91.17,11.161,21.33,20.5,2.51,24.5,1.761,72.0,2.08,1,161,29,34,78
2025-01-06 12:17:00,2025-01-06 12:00:00+00:00,80,p2,22,70,2.82,217,04d,18,12,0,1,0,57,48,108,144,200,0,24.0,28.0,87.33,87.33,10.191,19.67,19.67,2.338,24.17,2.041,67.67,2.1,14,136,24,194,156
2025-01-06 13:44:00,2025-01-06 13:00:00+00:00,81,p2,21,30,4.4,192,02d,18,13,0,1,0,8,197,129,25,125,106,22.0,23.0,81.67,86.5,10.521,18.33,19.5,2.429,23.67,2.422,57.17,2.66,116,56,36,136,146
2025-01-06 14:57:00,2025-01-06 14:00:00+00:00,99,p2,23,52,2.22,180,02d,22,14,0,1,0,97,103,92,81,110,31,21.0,24.0,86.67,90.5,9.813,19.33,20.33,2.251,23.5,2.429,52.17,2.42,169,73,90,69,74
2025-01-06 15:12:00,2025-01-06 15:00:00+00:00,97,p2,23,72,3.03,228,10d,22,15,0,1,0,43,2,48,42,43,172,23.0,22.0,92.33,89.83,9.065,20.67,20.17,2.041,22.67,1.033,57.33,2.58,166,42,117,72,175
2025-01-06 16:59:00,2025-01-06 16:00:00+00:00,81,p2,20,78,2.52,182,03d,18,16,0,1,0,64,124,178,13,119,180,23.0,21.0,92.33,87.0,8.649,20.67,19.5,1.975,22.17,1.472,60.83,2.95,163,104,162,88,147
2025-01-06 17:18:00,2025-01-06 17:00:00+00:00,59,p2,22,40,3.44,150,03d,14,17,0,1,0,95,186,169,45,70,171,20.0,23.0,79.0,82.83,14.456,18.0,18.67,3.011,21.83,1.169,57.0,3.07,67,41,7,159,17
2025-01-06 18:49:00,2025-01-06 18:00:00+00:00,95,p2,20,90,2.76,235,01d,21,18,0,1,0,190,187,28,160,55,92,22.0,23.0,78.33,85.33,15.148,17.67,19.17,3.125,21.5,1.378,60.33,3.06,53,54,191,133,75
2025-01-06 19:53:00,2025-01-06 19:00:00+00:00,120,p2,18,78,1.61,159,10n,27,19,0,1,0,199,185,30,143,172,70,20.0,20.0,91.33,91.83,20.381,20.67,20.67,4.367,21.0,2.0,68.33,2.6,106,11,188,182,10
2025-01-06 20:24:00,2025-01-06 20:00:00+00:00,124,p2,15,52,3.81,223,01n,28,20,0,1,0,196,112,79,29,183,128,18.0,22.0,113.0,96.0,24.315,25.33,21.67,5.317,19.67,2.875,68.33,2.86,35,147,102,33,52
2025-01-06 21:27:00,2025-01-06 21:00:00+00:00,106,p2,17,62,0.3,165,10n,24,21,0,1,0,8,18,64,8,31,59,15.0,20.0,116.67,97.5,24.664,26.33,22.0,5.404,18.67,2.503,66.67,2.41,44,60,169,149,122
2025-01-06 22:21:00,2025-01-06 22:00:00+00:00,151,p2,20,85,1.78,135,03n,33,22,0,1,0,51,9,94,86,142,60,17.0,18.0,127.0,109.17,31.032,28.33,24.5,6.535,18.67,2.503,67.83,2.28,187,175,12,108,14
2025-01-06 23:32:00,2025-01-06 23:00:00+00:00,103,p2,25,100,0.3,137,02n,23,23,0,1,0,195,97,25,159,70,158,20.0,15.0,120.0,116.5,20.067,26.67,26.0,4.29,19.17,3.43,77.83,1.76,74,7,196,70,22
2025-01-07 00:33:00,2025-01-07 00:00:00+00:00,94,p2,21,79,1.63,256,01n,21,0,1,1,0,84,38,197,70,175,179,25.0,17.0,116.0,116.33,20.285,25.67,26.0,4.29,19.33,3.502,76.0,1.57,30,181,27,104,193
2025-01-07 01:13:00,2025-01-07 01:00:00+00:00,67,p2,21,70,2.34,147,01n,15,1,1,1,0,172,70,82,25,51,153,21.0,20.0,88.0,107.5,28.318,19.67,24.0,6.132,19.83,3.488,74.67,1.69,193,81,69,198,117
2025-01-07 02:23:00,2025-01-07 02:00:00+00:00,136,p2,25,100,1.91,142,01n,30,2,1,1,0,59,170,96,47,41,6,21.0,25.0,99.0,109.5,30.085,22.0,24.33,6.439,21.5,3.082,82.67,1.38,156,41,93,22,91
2025-01-07 03:57:00,2025-01-07 03:00:00+00:00,61,p2,25,96,2.52,182,02n,14,3,1,1,0,193,50,80,172,27,8,25.0,21.0,88.0,102.0,36.133,19.67,22.67,7.711,22.83,2.401,88.33,1.75,134,101,89,147,121
2025-01-07 04:50:00,2025-01-07 04:00:00+00:00,94,p2,15,94,3.54,148,10n,21,4,1,1,0,21,31,90,115,114,129,25.0,21.0,97.0,92.5,27.017,21.67,20.67,5.82,22.0,3.95,89.83,2.04,95,51,117,92,190
2025-01-07 05:39:00,2025-01-07 05:00:00+00:00,86,p2,22,64,2.84,137,01n,19,5,1,1,0,66,85,183,59,23,55,15.0,25.0,80.33,89.67,26.583,18.0,20.0,5.727,21.5,3.674,83.83,2.46,159,160,52,83,29
